Ticker,Name
NECLIFE,NECTAR LIFESCIENCES LTD.
MSPL,MSP STEEL &amp; POWER LTD.
SPLIL,SPL INDUSTRIES LTD.
KTKBANK,KARNATAKA BANK LTD.
MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.
FACORALL,FACOR ALLOYS LTD.
EON,EON ELECTRIC LTD.
IDFC,IDFC LIMITED
VIVIMEDLAB,VIVIMED LABS LTD.
RML,RANE (MADRAS) LTD.
HTMEDIA,HT MEDIA LTD.
SASKEN,SASKEN COMMUNICATION TECHNOLOGIES LTD.
RAJVIR,RAJVIR INDUSTRIES LTD.
FCSSOFT,FCS SOFTWARE SOLUTIONS LTD.
SUZLON,SUZLON ENERGY LTD.
AURIONPRO,AURIONPRO SOLUTIONS LTD.
SBTL,SOUTHERN ONLINE BIO TECHNOLOGIES LTD.
RENUKA,SHREE RENUKA SUGARS LTD.
KMSUGAR,K.M.SUGAR MILLS LTD.
BASML,BANNARI AMMAN SPINNING MILLS LTD.
PBAINFRA,PBA INFRASTRUCTURE LTD.
BRFL,BOMBAY RAYON FASHIONS LTD.
STOREONE,Store One Retail India Limited
ABGSHIP,ABG SHIPYARD LTD.
AIAENG,AIA ENGINEERING LTD.
EKC,EVEREST KANTO CYLINDER LTD.
KERNEX,KERNEX MICROSYSTEMS (INDIA) LTD.
REPRO,REPRO INDIA LTD.
PVR,PVR LTD.
RAMSARUP,RAMSARUP INDUSTRIES LTD.
RMCL,RADHA MADHAV CORPORATION LTD.
PUNJLLOYD,PUNJ LLOYD LTD.
BARTRONICS,BARTRONICS INDIA LTD.
CELEBRITY,CELEBRITY FASHIONS LTD.
EDUCOMP,EDUCOMP SOLUTIONS LTD.
NITINSPIN,NITIN SPINNERS LTD.
ROHLTD,ROYAL ORCHID HOTELS LTD.
ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.
SREESAKHTI,SREE SAKTHI PAPER MILLS LTD.
GSPL,GUJARAT STATE PETRONET LTD.
JAGRAN,JAGRAN PRAKASHAN LTD.
INOXLEISUR,INOX LEISURE LTD.
DYNPRO,DYNEMIC PRODUCTS LTD.
GVKPIL,GVK POWER &amp; INFRASTRUCTURE LTD.
SADBHAV,SADBHAV ENGINEERING LTD.
SUNILHITEC,SUNIL HITECH ENGINEERS LTD.
RCOM,RELIANCE COMMUNICATIONS LTD.
SAKUMA,SAKUMA EXPORTS LTD.
KEC,KEC INTERNATIONAL LTD.
GITANJALI,GITANJALI GEMS LTD.
GILLANDERS,GILLANDERS ARBUTHNOT &amp; CO.LTD.
INDOTECH,INDO TECH TRANSFORMERS LTD.
PRATIBHA,PRATIBHA INDUSTRIES LTD.
BLKASHYAP,B.L.KASHYAP AND SONS LTD.
M&amp;MFIN,MAHINDRA &amp; MAHINDRA FINANCIAL SERVICES LTD.
VISASTEEL,VISA STEEL LTD.
NITCO,NITCO LTD.
MONNETPRO,MONNET PROJECT DEVELOPERS LTD.
SOLARINDS,SOLAR INDUSTRIES INDIA LTD.
GALLANTT,GALLANTT METAL LTD.
ADHUNIK,ADHUNIK METALIKS LTD.
MALUPAPER,MALU PAPER MILLS LTD.
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.
SGL,STL GLOBAL LTD.
ROHITFERRO,ROHIT FERRO-TECH LTD.
KKCL,KEWAL KIRAN CLOTHING LTD.
SUNTV,SUN TV NETWORK LTD.
GPIL,GODAWARI POWER &amp; ISPAT LTD.
RSYSTEMINT,R Systems International Limited
EMKAY,EMKAY GLOBAL FINANCIAL SERVICES LTD.
TANTIACONS,TANTIA CONSTRUCTIONS LTD.
LOKESHMACH,LOKESH MACHINES LTD.
KAMDHENU,Kamdhenu Ltd
PAUSHAKLTD,PAUSHAK LTD.
GTNTEX,GTN TEXTILES LTD.
INDICAP,Inditrade Capital Limited
UNITY,UNITY INFRAPROJECTS LTD.
PFOCUS,PRIME FOCUS LTD.
ALLCARGO,ALLCARGO LOGISTICS LTD.
EASUNREYRL,EASUN REYROLLE LTD.
GMRINFRA,GMR INFRASTRUCTURE LTD.
TECHM,TECH MAHINDRA LTD.
MAHINDCIE,Mahindra CIE Automotive Limited
VOLTAMP,VOLTAMP TRANSFORMERS LTD.
ATLANTA,ATLANTA LTD.
DEEPIND,DEEP INDUSTRIES LTD.
HOVS,HOV SERVICES LTD.
ACE,ACTION CONSTRUCTION EQUIPMENT LTD.
GEECEE,GeeCee Ventures Limited
USHERAGRO,USHER AGRO LTD.
RICHAIND,RICHA INDUSTRIES LTD.
GAYAPROJ,GAYATRI PROJECTS LTD.
FIEMIND,FIEM INDUSTRIES LTD.
HANUNG,HANUNG TOYS &amp; TEXTILES LTD.
JHS,JHS SVENDGAARD LABORATORIES LTD.
DCBBANK,DCB Bank Limited
GLOBALVECT,GLOBAL VECTRA HELICORP LTD.
AFL,ACCEL FRONTLINE LTD.
GTLINFRA,GTL INFRASTRUCTURE LTD.
SHIVAMAUTO,SHIVAM AUTOTECH LTD.
NAUKRI,INFO EDGE (INDIA) LTD.
LITL,LANCO INFRATECH LTD.
TORNTPOWER,TORRENT POWER LTD.
PARSVNATH,PARSVNATH DEVELOPERS LTD.
SUTLEJTEX,SUTLEJ TEXTILES &amp; INDUSTRIES LTD.
DAAWAT,LT FOODS LTD.
SOBHA,Sobha Limited
RUCHIRA,RUCHIRA PAPERS LTD.
GTOFFSHORE,GOL OFFSHORE LTD.
ESSDEE,ESS DEE ALUMINIUM LTD.
XLENERGY,XL ENERGY LTD.
TANLA,TANLA SOLUTIONS LTD.
CAIRN,CAIRN INDIA LTD.
ZEEMEDIA,Zee Media Corporation Limited
SITINET,Siti Networks Ltd
LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.
AUTOIND,AUTOLINE INDUSTRIES LTD.
NETWORK18,NETWORK18 MEDIA &amp; INVESTMENTS LTD.
HUBTOWN,HUBTOWN LTD.
TV18BRDCST,TV18 BROADCAST LTD.
CTE,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.
POCHIRAJU,POCHIRAJU INDUSTRIES LTD.
TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.
REDINGTON,REDINGTON (INDIA) LTD.
AICHAMP,AI CHAMPDANY INDUSTRIES LTD.
CINELINE,Cineline India Limited
PGIL,Pearl Global Industries Limited
FSL,FIRSTSOURCE SOLUTIONS LTD.
PFC,POWER FINANCE CORPORATION LTD.
AHLUCONT,AHLUWALIA CONTRACTS (INDIA) LTD.
TFL,TRANSWARRANTY FINANCE LTD.
CANDC,C &amp; C CONSTRUCTIONS LTD.
INDIANB,INDIAN BANK
SMSPHARMA,SMS PHARMACEUTICALS LTD.
ORIENTALTL,ORIENTAL TRIMEX LTD.
MINDTREE,MINDTREE LTD.
ELAND,E-Land Apparel Limited
IDEA,IDEA CELLULAR LTD.
EUROCERA,EURO CERAMICS LTD.
JAGJANANI,JAGJANANI TEXTILES LTD.
RAJTV,RAJ TELEVISION NETWORK LTD.
PAGEIND,PAGE INDUSTRIES LTD.
AMDIND,AMD INDUSTRIES LTD.
LEHAR,LAWRESHWAR POLYMERS LTD.
ASTRAL,ASTRAL POLY TECHNIK LTD.
ABHISHEK,ABHISHEK CORPORATION LTD.
IBREALEST,INDIABULLS REAL ESTATE LTD.
CAMLINFIN,CAMLIN FINE SCIENCES LTD.
ICRA,ICRA LTD.
SANCIA,Sancia Global Infraprojects Limited
ORBITCORP,ORBIT CORPORATION LTD.
DISHTV,DISH TV INDIA LTD.
SAHYADRI,SAHYADRI INDUSTRIES LTD.
SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.
FORTIS,FORTIS HEALTHCARE LTD.
TGBHOTELS,TGB BANQUETS AND HOTELS LTD.
HILTON,HILTON METAL FORGING LTD.
DELTACORP,DELTA CORP LTD.
MIC,MIC ELECTRONICS LTD.
INSECTICID,INSECTICIDES (INDIA) LTD.
MCDHOLDING,MCDOWELL HOLDINGS LTD.
ASAHISONG,ASAHI SONGWON COLORS LTD.
NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES LTD.
HARYNACAP,HARYANA CAPFIN LTD.
TIMETECHNO,TIME TECHNOPLAST LTD.
HGS,HINDUJA GLOBAL SOLUTIONS LTD.
NELCAST,NELCAST LTD.
MEGH,MEGHMANI ORGANICS LTD.
QUINTEGRA,QUINTEGRA SOLUTIONS LTD.
V2RETAIL,V2 RETAIL LTD.
DLF,DLF LTD.
TARMAT,TARMAT LTD.
ANKITMETAL,ANKIT METAL &amp; POWER LTD.
CELESTIAL,Celestial Biolabs Limited
SPARC,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.
HDIL,HOUSING DEVELOPMENT &amp; INFRASTRUCTURE LTD.
SURYACHAKRA,SURYACHAKRA POWER CORPORATION LTD.
ADSL,ALLIED DIGITAL SERVICES LTD.
EVERONN,Everonn Education ltd
SIMPLEX,SIMPLEX PROJECTS LTD.
ALPA,ALPA LABORATORIES LTD.
SSLEL,SIR SHADI LAL ENTERPRISES LTD.
OMAXE,OMAXE LTD.
OMNITECH,OMNITECH INFOSOLUTIONS LTD.
ZYLOG,ZYLOG SYSTEMS LTD.
REFEX,Refex Industries Limited
CENTRALBK,CENTRAL BANK OF INDIA
SELMCL,SEL MANUFACTURING COMPANY LTD.
SUJANATWR,SUJANA TOWERS LTD.
ASIANTILES,ASIAN GRANITO INDIA LTD.
KPRMILL,K.P.R.MILL LTD.
TAKE,TAKE SOLUTIONS LTD.
PURVA,PURAVANKARA PROJECTS LTD.
MOTILALOFS,MOTILAL OSWAL FINANCIAL SERVICES LTD.
VTMLTD,VTM LTD.
INDOWIND,INDOWIND ENERGY LTD.
NAGREEKCAP,NAGREEKA CAPITAL &amp; INFRASTRUCTURE LTD.
MAGNUM,MAGNUM VENTURES LTD.
POWERGRID,POWER GRID CORPORATION OF INDIA LTD.
KSCL,KAVERI SEED COMPANY LTD.
SEINV,S.E.INVESTMENTS LTD.
CCCL,CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.
SUPREMEINF,SUPREME INFRASTRUCTURE INDIA LTD.
SAAMYABIO,SAAMYA BIOTECH (INDIA) LTD.
MAANALU,MAAN ALUMINIUM LTD.
IL&amp;FSENGG,IL&amp;FS ENGINEERING AND CONSTRUCTION COMPANY LTD.
SHARONBIO,SHARON BIO-MEDICINE LTD.-$
ANILLTD,ANIL LTD.
PARLESOFT,PARLE SOFTWARE LTD.
NET4,NET 4 INDIA LTD.
ARCOTECH,ARCOTECH LTD.
RELIGARE,RELIGARE ENTERPRISES LTD.
BVCL,BARAK VALLEY CEMENTS LTD.
RATHIBAR,RATHI BARS LTD.
ACIASIA,ALLIED COMPUTERS INTERNATIONAL (ASIA) LTD.
EDL,EMPEE DISTILLERIES LTD.
ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.
EDELWEISS,Edelweiss Financial Services Ltd.
RJL,RENAISSANCE JEWELLERY LTD.
KOLTEPATIL,KOLTE-PATIL DEVELOPERS LTD.
KAUSHALYA,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.
JYOTHYLAB,JYOTHY LABORATORIES LTD.
ECLERX,ECLERX SERVICES LTD.
TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.
BRIGADE,BRIGADE ENTERPRISES LTD.
BGRENERGY,BGR ENERGY SYSTEMS LTD.
BURNPUR,BURNPUR CEMENT LTD.
MANAKSIA,MANAKSIA LTD.
PORWAL,PORWAL AUTO COMPONENTS LTD.
PPAP,PPAP Automotive Limited
ARIES,ARIES AGRO LTD.
KUANTUM,KUANTUM PAPERS LTD.
CAPF,CAPITAL FIRST LTD.
RPOWER,RELIANCE POWER LTD.
JKIL,J.KUMAR INFRAPROJECTS LTD.
CORDSCABLE,CORDS CABLE INDUSTRIES LTD.
KNRCON,KNR CONSTRUCTIONS LTD.
ONMOBILE,OnMobile Global Ltd.
SHRIRAMEPC,SHRIRAM EPC LTD.
BANG,BANG OVERSEAS LTD.
IRB,IRB INFRASTRUCTURE DEVELOPERS LTD.
TULSI,TULSI EXTRUSIONS LTD.
GSS,GSS INFOTECH LTD.
NAHARCAP,NAHAR CAPITAL &amp; FINANCIAL SERVICES LTD.
VGUARD,V-GUARD INDUSTRIES LTD.
RECLTD,RURAL ELECTRIFICATION CORPORATION LTD.
GOKAKTEX,GOKAK TEXTILES LTD.
GAMMNINFRA,GAMMON INFRASTRUCTURE PROJECTS LTD.
IBVENTURES,Indiabulls Ventures Limited
SITASHREE,SITA SHREE FOOD PRODUCTS LTD.
TWL,TITAGARH WAGONS LTD.
KIRIINDUS,KIRI INDUSTRIES LTD.
SANKHYAIN,SANKHYA INFOTECH LTD.
BIRLAMONEY,ADITYA BIRLA MONEY LTD.-$
AISHWARYA,AISHWARYA TELECOM LTD.
JAIBALAJI,JAI BALAJI INDUSTRIES LTD.
BAJAJ-AUTO,BAJAJ AUTO LTD.
BAJAJFINSV,BAJAJ FINSERV LTD.
PIRPHYTO,Piramal Phytocare Limited
GOKUL,GOKUL REFOILS &amp; SOLVENT LTD.
RPGLIFE,RPG LIFE SCIENCES LTD.
KTKSENSEX,KOTAK MAHINDRA MUTUAL FUND
NIRAJ,NIRAJ CEMENT STRUCTURALS LTD.
RBL,RANE BRAKE LINING LTD.
RANEENGINE,RANE ENGINE VALVE LTD.
BAFNAPHARM,BAFNA PHARMACEUTICALS LTD.
METKORE,METKORE ALLOYS &amp; INDUSTRIES LTD.
MVL,MVL LTD.
CHLLTD,CHL LTD.
SEZAL,Sezal Glass Limited
ARCHIDPLY,ARCHIDPLY INDUSTRIES LTD.
FIRSTWIN,FIRST WINNER INDUSTRIES LTD.
KSK,KSK ENERGY VENTURES LTD.
LOTUSEYE,LOTUS EYE CARE HOSPITAL LTD.
SOMICONV,SOMI CONVEYOR BELTINGS LTD.
DWSFTS50AG,DEUTSCHE MUTUAL FUND - DWS FIXED TERM SERIES 50 - PLAN A - GROWTH OPTION
DWSFTS50BG,DEUTSCHE MUTUAL FUND - DWS FIXED TERM SERIES 50 - PLAN B - GROWTH OPTION
BIRLACOT,BIRLA COTSYN (INDIA) LTD.
LGBFORGE,LGB FORGE LTD.
OISL,OCL IRON AND STEEL LTD.
LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.
SICAGEN,SICAGEN INDIA LTD.
NUTEK,NU TEK INDIA LTD.
RMMIL,RESURGERE MINES &amp; MINERALS INDIA LTD.
SIMPLXMIL,SIMPLEX MILLS COMPANY LTD.
SIMPLXPAP,SIMPLEX PAPERS LTD.
20MICRONS,20 MICRONS LTD.
WABCOINDIA,WABCO INDIA LTD.
ALKALI,ALKALI METALS LTD.
ISGEC,ISGEC HEAVY ENGINEERING LTD.
SELANBBPH,SELANBBPH
IMFA,INDIAN METALS &amp; FERRO ALLOYS LTD.
GISOLUTION,GI ENGINEERING SOLUTIONS LTD.
VEDAVAAG,VEDAVAAG SYSTEMS LTD.
REISIXTEN,REI SIX TEN RETAIL LTD.
ARROWTEX,ARROW TEXTILES LTD.
MANJEERA,MANJEERA CONSTRUCTIONS LTD.
MOLDTKPAC,Mold-Tek Packaging Limited
RDEVCAB,RISHABHDEV TECHNOCABLE LTD.
MHRIL,MAHINDRA HOLIDAYS &amp; RESORTS INDIA LTD.
EXCEL,Excel Realty N Infra Ltd
RAJOIL,RAJ OIL MILLS LTD.
BENGALASM,BENGAL &amp; ASSAM COMPANY LTD.
ADANIPOWER,ADANI POWER LTD.
NHPC,NHPC LTD.
PEIL,PREMIER ENERGY AND INFRASTRUCTURE LTD.
SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.
JINDCOT,JINDAL COTEX LTD.
GLOBUSSPR,GLOBUS SPIRITS LTD.
OIL,OIL INDIA LTD.
RDEL,Reliance Defence and Engineering Ltd
BTTL,BHILWARA TECHNICAL TEXTILES LTD.
EUROMULTI,EURO MULTIVISION LTD.
SPSL,SHREE PRECOATED STEELS LTD.
SQSBFSI,SQS India BFSI Limited
RTNPOWER,RattanIndia Power Limited
DEN,Den Networks Ltd
ASTEC,ASTEC LIFESCIENCES LIMITED
FFTF16BGR,Fortis Fixed Term Fund - Series 16B - Growth
FFTF16BCQ,Fortis Fixed Term Fund - Series 16B - Calendar Qrtly Dividend
FFTF16BCY,Fortis Fixed Term Fund - Series 16B - Calendar Yearly Dividend
FFTF16BDM,Fortis Fixed Term Fund - Series 16B - Dividend on Maturity
COX&amp;KINGS,Cox &amp; Kings Limited
DLINKINDIA,D-Link (India) Ltd
JSWENERGY,JSW Energy Ltd
ESSARSEC,Essar Securities Ltd
GODREJPROP,Godrej Properties Ltd
DBCORP,D B Corp Ltd
MBLINFRA,MBL Infrastructures Ltd
INFINITE,Infinite Computer Solutions (India) Ltd
JUBLFOOD,Jubilant FoodWorks Ltd
VASCONEQ,Vascon Engineers Ltd
SYNCOM,Syncom Healthcare Ltd
THANGAMAYL,Thangamayil Jewellery Ltd
DBREALTY,D B Realty Ltd
EMMBI,Emmbi Industries Ltd
HATHWAY,Hathway Cable &amp; Datacom Ltd
ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.
TEXMOPIPES,TEXMO PIPES &amp; PRODUCTS LTD.
SUNDARAM,SUNDARAM MULTI PAP LTD.
COROENGG,COROMANDEL ENGINEERING COMPANY LTD.
ROSSELLIND,ROSSELL INDIA LTD.
MANINFRA,MAN INFRACONSTRUCTION LTD.
TAMBOLI,TAMBOLI CAPITAL LTD.
UNITEDBNK,UNITED BANK OF INDIA
IVZINGOLD,Invesco India Gold Exchange Traded Fund
DQE,DQ ENTERTAINMENT (INTERNATIONAL) LTD.
IL&amp;FSTRANS,IL&amp;FS Transportation Networks Ltd
PRADIP,Pradip Overseas Ltd
PERSISTENT,PERSISTENT SYSTEMS LTD.
SGJHL,SHREE GANESH JEWELLERY HOUSE (I) LTD.
ISFT,INTRASOFT TECHNOLOGIES LTD.
GOENKA,GOENKA DIAMOND &amp; JEWELS LTD.
KCPSUGIND,KCP SUGAR &amp; INDUSTRIES CORPORATION LTD.
KECL,Kirloskar Electric Company Ltd
TALWALKARS,Talwalkars Better Value Fitness Ltd
NITESHEST,Nitesh Estates Ltd
TARAPUR,Tarapur Transformers Ltd
MANDHANA,Mandhana Industries Ltd
SJVN,SJVN Ltd
JPINFRATEC,Jaypee Infratech Ltd
EMAMIPAP,EMAMI PAPER MILLS LTD.
KRITINUT,Kriti Nutrients Ltd
PARABDRUGS,Parabolic Drugs Ltd
GKB,GKB OPHTHALMICS LTD.
FRONTSEC,FRONTLINE SECURITIES LTD.
FFTF17BGR,FORTIS MUTUAL FUND
TECHNOFAB,TECHNOFAB ENGINEERING LIMITED
HMVL,HINDUSTAN MEDIA VENTURES LTD.
EMAMIINFRA,EMAMI INFRASTRUCTURE LTD.
AHLWEST,ASIAN HOTELS (WEST) LTD.
AHLEAST,ASIAN HOTELS (EAST) LTD.
BHARATFIN,Bharat Financial Inclusion Ltd
BAJAJCORP,BAJAJ CORP LTD.
HDFCMFGETF,HDFC Mutual Fund - HDFC Gold Exchange Traded Fund
PRAKASHSTL,PRAKASH STEELAGE LTD.
GOLDIWIN,ICICI Prudential Gold iWIN ETF
GPPL,GUJARAT PIPAVAV PORT LTD.
WELINV,WELSPUN INVESTMENTS AND COMMERCIALS LTD.
INDOSOLAR,INDOSOLAR LTD.
MICROSEC,MICROSEC FINANCIAL SERVICES LTD.
CAREERP,CAREER POINT LTD.
EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.
RAMKY,RAMKY INFRASTRUCTURE LTD.
GREENPOWER,ORIENT GREEN POWER COMPANY LTD.
ESL,ELECTROSTEEL STEELS LTD.
GALLISPAT,GALLANTT ISPAT LTD.
CANTABIL,CANTABIL RETAIL INDIA LTD.
SEATV,SEA TV NETWORK LTD.
WABAG,VA TECH WABAG LTD.
BEDMUTHA,BEDMUTHA INDUSTRIES LTD.
ASHOKA,ASHOKA BUILDCON LTD.
CEBBCO,COMMERCIAL ENGINEERS &amp; BODY BUILDERS CO. LTD.
OBEROIRLTY,OBEROI REALTY LTD.
PRESTIGE,PRESTIGE ESTATES PROJECTS LTD.
GAL,GYSCOAL ALLOYS LTD.
BSLIMITED,BS LTD.
COALINDIA,COAL INDIA LTD.
TECHNO,TECHNO ELECTRIC AND ENGINEERING CO. LTD.
GRAVITA,GRAVITA INDIA LTD.
RPPINFRA,RPP INFRA PROJECTS LTD.
RDBRIL,RDB REALTY &amp; INFRASTRUCTURE LTD.
MOIL,MOIL LTD.
ZEELEARN,ZEE LEARN LTD.
CLARIS,CLARIS LIFESCIENCES LTD.
KTIL,KESAR TERMINALS &amp; INFRASTRUCTURE LTD.
A2ZINFRA,A2Z Infra Engineering Limited
KIRLOSENG,KIRLOSKAR OIL ENGINES LTD.
RKDL,RAVI KUMAR DISTILLERIES LTD.
PSB,PUNJAB &amp; SIND BANK
FMNL,FUTURE MARKET NETWORKS LTD.
SURANASOL,Surana Solar Limited
SPYL,SHEKHAWATI POLY-YARN LTD.
KICL,KALYANI INVESTMENT COMPANY LTD.
BFINVEST,BF INVESTMENT LTD.
SRSREAL,SRS REAL INFRASTRUCTURE LTD.
SUMMITSEC,SUMMIT SECURITIES LTD.
DALMIABHA,DALMIA BHARAT LTD.
INOVSYNTH,INNOVASSYNTH INVESTMENTS LTD.
STEL,STEL Holdings&#160;Limited
OMKARCHEM,OMKAR SPECIALITY CHEMICALS LTD.
JUBLINDS,JUBILANT INDUSTRIES LTD.
BILENERGY,BIL ENERGY SYSTEMS LTD.
BSLFTPCLG,Birla Sun Life Fixed Term Plan Series CL- Growth
BSLFTPCLD,Birla Sun Life Fixed Term Plan Series CL- Dividend Payout
TEXRAIL,TEXMACO RAIL &amp; ENGINEERING LTD.
INDTERRAIN,INDIAN TERRAIN FASHIONS LTD.
SUDAR,SUDAR INDUSTRIES LTD.
FCL,FINEOTEX CHEMICAL LTD.
DHUNINV,DHUNSERI INVESTMENTS LTD.
ZENTEC,ZEN TECHNOLOGIES LTD.
LOVABLE,LOVABLE LINGERIE LTD.
PFS,PTC INDIA FINANCIAL SERVICES LTD.
IPRU1063,ICICI Prudential Interval Fund II Quarterly Interval Plan A - Retail Cumulative
IPRU1064,ICICI Prudential Interval Fund II Quarterly Interval Plan A - Retail Dividend Reinvestment
IPRU1064P,ICICI Prudential Interval Fund II Quarterly Interval Plan A Retail Dividend Payout
IPRU1686,ICICI Prudential Interval Fund II Quarterly Interval Plan A - Retail Quarterly Dividend Payout
IPRU1302,ICICI Prudential Interval Fund II Quarterly Interval Plan A Institutional Cumulative
IPRU1303,ICICI Prudential Interval Fund II Quarterly Interval Plan A Institutional Dividend Reinvestment
IPRU1303P,ICICI Prudential Interval Fund II Quarterly Interval Plan A Institutional Dividend Payout
IPRU1687,ICICI Prudential Interval Fund II Quarterly Interval Plan A Institutional Quarterly Dividend Payout
IPRU1073,ICICI Prudential Interval Fund II Quarterly Interval Plan B - Retail Cumulative
IPRU1074,ICICI Prudential Interval Fund II Quarterly Interval Plan B - Retail Dividend Reinvestment
IPRU1074P,ICICI Prudential Interval Fund II Quarterly Interval Plan B Retail Dividend Payout
IPRU1304,ICICI Prudential Interval Fund II Quarterly Interval Plan B Institutional Cumulative
IPRU1305,ICICI Prudential Interval Fund II Quarterly Interval Plan B Institutional Dividend Reinvestment
IPRU1305P,ICICI Prudential Interval Fund II Quarterly Interval Plan B Institutional Dividend Payout
IPRU1689,ICICI Prudential Interval Fund II Quarterly Interval Plan B Institutional Quarterly Dividend Payout
IPRU1286,ICICI Prudential Interval Fund II Quarterly Interval Plan C - Institutional Cumulative
IPRU1287P,ICICI Prudential Interval Fund II Quarterly Interval Plan C Institutional Dividend Payout
IPRU1083,ICICI Prudential Interval Fund II Quarterly Interval Plan C - Retail Cumulative
IPRU1084P,ICICI Prudential Interval Fund II Quarterly Interval Plan C Retail Dividend Payout
IPRU1306,ICICI Prudential Interval Fund II Quarterly Interval Plan D Institutional Cumulative
IPRU1307,ICICI Prudential Interval Fund II Quarterly Interval Plan D Institutional Dividend Reinvestment
IPRU1307P,ICICI Prudential Interval Fund II Quarterly Interval Plan D Institutional Dividend Payout
IPRU1099,ICICI Prudential Interval Fund II Quarterly Interval Plan D - Retail Cumulative
IPRU1100,ICICI Prudential Interval Fund II Quarterly Interval Plan D - Retail Dividend Reinvestment
IPRU1692,ICICI Prudential Interval Fund II Quarterly Interval Plan D - Retail Quarterly Dividend Payout
IPRU1117,ICICI Prudential Interval Fund II Quarterly Interval Plan F - Retail Cumulative
IPRU1118,ICICI Prudential Interval Fund II Quarterly Interval Plan F - Retail Dividend Reinvestment
IPRU1118P,ICICI Prudential Interval Fund II Quarterly Interval Plan F Retail Dividend Payout
IPRU1694,ICICI Prudential Interval Fund II Quarterly Interval Plan F Retail Quarterly Dividend Payout
IPRU1310,ICICI Prudential Interval Fund II Quarterly Interval Plan F Institutional Cumulative
IPRU1311,ICICI Prudential Interval Fund II Quarterly Interval Plan F Institutional Dividend Reinvestment
IPRU1311P,ICICI Prudential Interval Fund II Quarterly Interval Plan F Institutional Dividend Payout
N100,Motilal Oswal MOSt Shares NASDAQ-100 ETF
SHILPI,SHILPI CABLE TECHNOLOGIES LTD.
TCIDEVELOP,TCI DEVELOPERS LTD.
MUTHOOTFIN,MUTHOOT FINANCE LTD.
FCONSUMER,Future Consumer Ltd
SERVALL,SERVALAKSHMI PAPER LTD.
CNOVAPETRO,CIL NOVA PETROCHEMICALS LTD.
BSLGOLDETF,Birla Sun Life Mutual Fund - Birla Sun Life Gold ETF
SANGHVIFOR,SANGHVI FORGING AND ENGINEERING LTD.
KTKFMP46G,Kotak Mahindra Mutual Fund - Kotak FMP Series 46 - Growth option
KTKFMP46D,Kotak Mahindra Mutual Fund - Kotak FMP Series 46 - Dividend option
VMS,VMS INDUSTRIES LTD.
KTKFMP48G,Kotak Mahindra Mutual Fund - Kotak FMP Series 48 - Growth option
KTKFMP48D,Kotak Mahindra Mutual Fund - Kotak FMP Series 48 - Dividend option
KTKFMP50G,Kotak Mahindra Mutual Fund - Kotak FMP Series 50 - Growth option
KTKFMP50D,Kotak Mahindra Mutual Fund - Kotak FMP Series 50 - Dividend option
KARMAENG,KARMA ENERGY LTD.
WEIZFOREX,WEIZMANN FOREX LTD.
RUSHIL,RUSHIL DECOR LTD.
ENKEIWHEL,ENKEI WHEELS (INDIA) LTD.
KTKFMP52G,Kotak Mahindra Mutual Fund - Kotak FMP Series 52 - Growth option
KTKFMP52D,Kotak Mahindra Mutual Fund - Kotak FMP Series 52 - Dividend option
KRIINFRA,Kridhan Infra Limited
BGLOBAL,BHARATIYA GLOBAL INFOMEDIA LTD.
INVENTURE,INVENTURE GROWTH &amp; SECURITIES LTD.
L&amp;TFH,L&amp;T FINANCE HOLDINGS LTD.
IBWSL,INDIABULLS WHOLESALE SERVICES LTD.
HEALTHTECH,HEALTHFORE TECHNOLOGIES LTD.
KTKFMP55G,Kotak Mahindra Mutual Fund - Kotak FMP  Series 55 - Growth option
KTKFMP55D,Kotak Mahindra Mutual Fund - Kotak FMP  Series 55 - Dividend option
TREEHOUSE,TREE HOUSE EDUCATION &amp; ACCESSORIES LTD.
BROOKS,BROOKS LABORATORIES LTD.
RUPA,RUPA &amp; COMPANY LTD.
TDPOWERSYS,T D POWER SYSTEMS LTD.
SRSLTD,SRS LTD.
AXISGOLD,Axis Mutual Fund - Axis Gold Exchange Traded Fund
APLLTD,ALEMBIC PHARMACEUTICALS LTD.
VASWANI,VASWANI INDUSTRIES LTD.
PGEL,PG ELECTROPLAST LTD.
LESHAIND,LESHA INDUSTRIES LTD.
PRAKASHCON,PRAKASH CONSTROWELL LTD.
RDBRL,RDB RASAYANS LTD.
TIJARIA,TIJARIA POLYPIPES LTD.
